SerialNo,Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other
336,Central African Republic,CAF,1995,0.063737,0,0.063737,0,0,0,
337,Central African Republic,CAF,1996,0.06318,0,0.06318,0,0,0,
338,Central African Republic,CAF,1997,0.062506,0,0.062506,0,0,0,
339,Central African Republic,CAF,1998,0.061839,0,0.061839,0,0,0,
340,Central African Republic,CAF,1999,0.063149,0,0.063149,0,0,0,
341,Central African Republic,CAF,2000,0.06238,0,0.06238,0,0,0,
342,Chad,TCD,1990,0.064765,0,0.064765,0,,0,
343,Chad,TCD,1991,0.06367,0,0.06367,0,,0,
344,Chad,TCD,1992,0.064526,0,0.064526,0,,0,
345,Chad,TCD,1993,0.062503,0,0.062503,0,,0,
346,Chad,TCD,1994,0.061687,0,0.061687,0,,0,
347,Chad,TCD,1995,0.061165,0,0.061165,0,,0,
348,Chad,TCD,1996,0.060555,0,0.060555,0,,0,
349,Chad,TCD,1997,0.060486,0,0.060486,0,,0,
350,Chad,TCD,1998,0.059885,0,0.059885,0,,0,
351,Chad,TCD,1999,0.059675,0,0.059675,0,,0,
352,Chad,TCD,2000,0.059003,0,0.059003,0,,0,
353,Chile,CHL,1990,2.465086,0.802481,1.38855,0.195814,0.049405,0.028837,
354,Chile,CHL,1991,2.282114,0.63617,1.409299,0.162082,0.057005,0.017559,
355,Chile,CHL,1992,2.320248,0.541001,1.51055,0.18955,0.061601,0.017546,
356,Chile,CHL,1993,2.425519,0.544952,1.630145,0.174845,0.061443,0.014134,
357,Chile,CHL,1994,2.640035,0.658767,1.705316,0.185125,0.065817,0.02501,
358,Chile,CHL,1995,2.848912,0.715236,1.861545,0.181478,0.068795,0.021859,
359,Chile,CHL,1996,3.257582,0.986302,2.001937,0.183521,0.065766,0.020057,
360,Chile,CHL,1997,3.74314,1.25636,2.096819,0.305802,0.063872,0.020288,
361,Chile,CHL,1998,3.78662,1.184951,2.081115,0.429514,0.075403,0.015636,
362,Chile,CHL,1999,4.012159,1.220174,2.118766,0.595118,0.06265,0.015451,
363,Chile,CHL,2000,3.784281,0.927707,1.995035,0.776391,0.065816,0.019332,
364,China,CHN,1990,2.153806,1.713337,0.286288,0.025397,0.073254,0,0.05553
365,China,CHN,1991,2.226241,1.751131,0.304134,0.026292,0.086539,0,0.058145
366,China,CHN,1992,2.306772,1.786358,0.32589,0.025544,0.103433,0,0.065547
367,China,CHN,1993,2.443147,1.863724,0.358362,0.029876,0.119391,0,0.071794
368,China,CHN,1994,2.567743,1.971848,0.350962,0.034431,0.136154,0,0.074348
369,China,CHN,1995,2.756577,2.109564,0.38438,0.034837,0.151572,0,0.076224
370,China,CHN,1996,2.852102,2.165923,0.415715,0.036205,0.157008,0,0.077251
371,China,CHN,1997,2.83581,2.108218,0.450768,0.035675,0.163898,0,0.07725
372,China,CHN,1998,2.695186,1.96078,0.448545,0.040503,0.169524,0,0.075834
373,China,CHN,1999,2.829973,2.055858,0.475335,0.043468,0.181867,0,0.073445
374,China,CHN,2000,2.883053,2.058175,0.51316,0.047304,0.19333,0,0.071084
375,Colombia,COL,1990,1.745255,0.425865,0.954347,0.256823,0.083493,0.024727,
376,Colombia,COL,1991,1.702723,0.373088,0.961683,0.261316,0.081749,0.024887,
377,Colombia,COL,1992,1.811916,0.402684,1.050434,0.246469,0.085123,0.027205,
378,Colombia,COL,1993,1.829793,0.410408,1.041104,0.249717,0.095855,0.03271,
379,Colombia,COL,1994,1.892328,0.385652,1.12083,0.254333,0.111062,0.02045,
380,Colombia,COL,1995,1.634007,0.392985,0.88386,0.230616,0.108312,0.018233,
381,Colombia,COL,1996,1.631632,0.341569,0.88928,0.279357,0.101822,0.019604,
382,Colombia,COL,1997,1.729503,0.329536,0.933097,0.333958,0.103239,0.029672,
383,Colombia,COL,1998,1.717188,0.308034,0.931826,0.343182,0.100542,0.033604,
384,Colombia,COL,1999,1.419235,0.250977,0.787686,0.29029,0.074614,0.015668,
385,Colombia,COL,2000,1.434621,0.260789,0.747889,0.318441,0.082647,0.024855,
386,Comoros,COM,1990,0.152979,0,0.152979,0,0,0,
387,Comoros,COM,1991,0.149119,0,0.149119,0,0,0,
388,Comoros,COM,1992,0.153681,0,0.153681,0,0,0,
389,Comoros,COM,1993,0.158164,0,0.158164,0,0,0,
390,Comoros,COM,1994,0.15477,0,0.15477,0,0,0,
391,Comoros,COM,1995,0.159054,0,0.159054,0,0,0,
392,Comoros,COM,1996,0.163079,0,0.163079,0,0,0,
393,Comoros,COM,1997,0.166864,0,0.166864,0,0,0,
394,Comoros,COM,1998,0.177533,0,0.177533,0,0,0,
395,Comoros,COM,1999,0.180958,0,0.180958,0,0,0,
396,Comoros,COM,2000,0.191133,0,0.191133,0,0,0,
397,Congo,COG,1990,0.422526,0,0.407037,0,0.015489,0,
398,Congo,COG,1991,0.441476,0,0.424262,0,0.017214,0,
399,Congo,COG,1992,0.511378,0,0.492708,0,0.01867,0,
400,Congo,COG,1993,0.447328,0,0.429369,0,0.017958,0,
401,Congo,COG,1994,0.66258,0,0.64928,0,0.013299,0,
402,Congo,COG,1995,0.432462,0,0.418199,0,0.014262,0,
403,Congo,COG,1996,0.475531,0,0.46831,0,0.007221,0,
404,Congo,COG,1997,0.668072,0,0.665246,0,0.002825,0,
405,Congo,COG,1998,0.121004,0,0.121004,0,0,0,
406,Congo,COG,1999,0.120244,0,0.120244,0,0,0,
407,Congo,COG,2000,0.153394,0,0.150814,0,0.00258,0,
408,Cook Islands,COK,1990,2.567774,0,2.567774,0,0,0,
409,Cook Islands,COK,1991,2.540328,0,2.540328,0,0,0,
410,Cook Islands,COK,1992,2.51879,0,2.51879,0,0,0,
411,Cook Islands,COK,1993,2.711911,0,2.711911,0,0,0,
412,Cook Islands,COK,1994,2.69778,0,2.69778,0,0,0,
413,Cook Islands,COK,1995,2.685763,0,2.685763,0,0,0,
414,Cook Islands,COK,1996,2.882122,0,2.882122,0,0,0,
415,Cook Islands,COK,1997,2.917695,0,2.917695,0,0,0,
416,Cook Islands,COK,1998,3.005566,0,3.005566,0,0,0,
417,Cook Islands,COK,1999,3.108848,0,3.108848,0,0,0,
418,Cook Islands,COK,2000,3.226772,0,3.226772,0,0,0,
419,Costa Rica,CRI,1990,0.92235,0,0.837618,0,0.084732,0,
420,Costa Rica,CRI,1991,1.014972,0,0.921821,0,0.093151,0,
421,Costa Rica,CRI,1992,1.126411,0,1.035689,0,0.090722,0,
422,Costa Rica,CRI,1993,1.142575,0,1.033985,0,0.10859,0,
423,Costa Rica,CRI,1994,1.49029,0,1.374596,0,0.115694,0,
424,Costa Rica,CRI,1995,1.343678,0,1.239842,0,0.103837,0,
425,Costa Rica,CRI,1996,1.28175,0,1.184511,0,0.097239,0,
426,Costa Rica,CRI,1997,1.314691,0,1.207152,0,0.107539,0,
427,Costa Rica,CRI,1998,1.369674,0,1.248365,0,0.121309,0,
428,Costa Rica,CRI,1999,1.393788,0,1.273478,0,0.12031,0,
429,Costa Rica,CRI,2000,1.355519,0,1.243066,0,0.112453,0,
430,Croatia,HRV,1990,4.715053,0.611939,2.716487,0.999821,0.224364,0.119522,0.04292
431,Croatia,HRV,1991,3.50654,0.394492,1.972146,0.84267,0.146232,0.119086,0.031914
432,Croatia,HRV,1992,3.41215,0.311004,1.885349,0.898671,0.173386,0.122499,0.021242
433,Croatia,HRV,1993,3.507464,0.252358,1.937259,0.987406,0.143379,0.164065,0.022997
434,Croatia,HRV,1994,3.331106,0.166804,1.90799,0.911251,0.174378,0.146298,0.024386
435,Croatia,HRV,1995,3.498506,0.178445,2.192328,0.799571,0.130394,0.173864,0.023902
436,Croatia,HRV,1996,3.644931,0.143278,2.251032,0.906349,0.144169,0.17028,0.029823
437,Croatia,HRV,1997,3.93911,0.226902,2.383652,0.964935,0.171054,0.16181,0.030758
438,Croatia,HRV,1998,4.080193,0.218451,2.575206,0.922985,0.18576,0.145378,0.032413
439,Croatia,HRV,1999,4.348168,0.193409,2.764167,0.970912,0.246205,0.143717,0.029758
440,Croatia,HRV,2000,4.322914,0.394645,2.454641,1.00306,0.27763,0.15641,0.036529
441,Cuba,CUB,1990,2.789998,0.052415,2.589369,0.006552,0.141662,0,
442,Cuba,CUB,1991,2.535998,0.034883,2.41478,0.006498,0.079837,0,
443,Cuba,CUB,1992,1.909645,0.015969,1.839858,0.003737,0.05008,0,
444,Cuba,CUB,1993,1.828511,0.020279,1.756473,0.004056,0.047704,0,
445,Cuba,CUB,1994,1.963986,0.021542,1.886642,0.003366,0.052436,0,
446,Cuba,CUB,1995,2.089846,0.019787,2.000538,0.003018,0.066502,0,
447,Cuba,CUB,1996,2.12833,0.008691,2.050727,0.003343,0.06557,0,
448,Cuba,CUB,1997,2.255745,0.006664,2.157119,0.006331,0.085631,0,
449,Cuba,CUB,1998,2.201785,0.00797,2.095373,0.020921,0.077522,0,
450,Cuba,CUB,1999,2.210199,0.008275,2.041496,0.079767,0.080662,0,
451,Cuba,CUB,2000,2.320906,0.005608,2.143171,0.099291,0.072836,0,
452,Cyprus,CYP,1990,5.901353,0.2939,4.695737,0.002302,0.846752,0,0.062662
453,Cyprus,CYP,1991,6.43602,0.290016,5.297908,0.001836,0.7871,0,0.05916
454,Cyprus,CYP,1992,6.808094,0.076646,5.83247,0.002366,0.845855,0,0.050757
455,Cyprus,CYP,1993,6.974593,0.089664,5.920284,0.00194,0.904227,0,0.058478
456,Cyprus,CYP,1994,7.108199,0.076388,6.049546,0.002017,0.928156,0,0.052092
457,Cyprus,CYP,1995,6.811206,0.055404,5.832811,0.001786,0.870829,0,0.050375
458,Cyprus,CYP,1996,7.072589,0.048864,6.053511,0.001566,0.921368,0,0.047281
459,Cyprus,CYP,1997,7.033196,0.050578,6.068535,0.001227,0.869182,0,0.043673
460,Cyprus,CYP,1998,7.225793,0.067911,6.307642,0.000914,0.808511,0,0.040815
461,Cyprus,CYP,1999,7.380781,0.076935,6.463235,0.000984,0.794435,0,0.045192
462,Cyprus,CYP,2000,7.51122,0.123455,6.539433,0.001763,0.804343,0,0.042226
463,North Korea,PRK,1990,5.691425,5.181684,0.389661,0,0.120079,0,
464,North Korea,PRK,1991,5.342941,4.951284,0.292028,0,0.099629,0,
465,North Korea,PRK,1992,4.57004,4.245901,0.234127,0,0.090012,0,
466,North Korea,PRK,1993,4.114338,3.833625,0.206482,0,0.074232,0,
467,North Korea,PRK,1994,3.690546,3.473679,0.137409,0,0.079458,0,
468,North Korea,PRK,1995,3.398719,3.14197,0.180364,0,0.076385,0,
469,North Korea,PRK,1996,2.931393,2.671079,0.192481,0,0.067833,0,
470,North Korea,PRK,1997,2.789575,2.597357,0.133062,0,0.059155,0,
471,North Korea,PRK,1998,2.551695,2.323137,0.173304,0,0.055253,0,
472,North Korea,PRK,1999,2.764116,2.58042,0.112419,0,0.071277,0,
473,North Korea,PRK,2000,2.959933,2.746386,0.134222,0,0.079325,0,
474,Djibouti,DJI,1990,0.476114,0,0.476114,0,,0,
475,Djibouti,DJI,1991,0.454706,0,0.454706,0,,0,
476,Djibouti,DJI,1992,0.482108,0,0.482108,0,,0,
477,Djibouti,DJI,1993,0.491546,0,0.491546,0,,0,
478,Djibouti,DJI,1994,0.470138,0,0.470138,0,,0,
479,Djibouti,DJI,1995,0.494648,0,0.494648,0,,0,
480,Djibouti,DJI,1996,0.454697,0,0.454697,0,,0,
481,Djibouti,DJI,1997,0.493811,0,0.493811,0,,0,
482,Djibouti,DJI,1998,0.553618,0,0.553618,0,,0,
483,Djibouti,DJI,1999,0.534801,0,0.534801,0,,0,
484,Djibouti,DJI,2000,0.493779,0,0.493779,0,,0,
485,Dominica,DMA,1990,0.843741,0,0.843741,0,0,0,
486,Dominica,DMA,1991,0.847891,0,0.847891,0,0,0,
487,Dominica,DMA,1992,0.848246,0,0.848246,0,0,0,
488,Dominica,DMA,1993,0.900519,0,0.900519,0,0,0,
489,Dominica,DMA,1994,0.953091,0,0.953091,0,0,0,
490,Dominica,DMA,1995,1.164839,0,1.164839,0,0,0,
491,Dominica,DMA,1996,1.05948,0,1.05948,0,0,0,
492,Dominica,DMA,1997,1.166862,0,1.166862,0,0,0,
493,Dominica,DMA,1998,1.116133,0,1.116133,0,0,0,
494,Dominica,DMA,1999,1.173367,0,1.173367,0,0,0,
495,Dominica,DMA,2000,1.501068,0,1.501068,0,0,0,
496,Ecuador,ECU,1990,1.574936,0,1.268921,0.048737,0.097391,0.159886,
497,Ecuador,ECU,1991,1.511955,0,1.228159,0.056231,0.097275,0.13029,
498,Ecuador,ECU,1992,2.012024,0,1.753448,0.042628,0.093099,0.122849,
499,Ecuador,ECU,1993,2.163738,0,1.897029,0.048051,0.085037,0.133621,
500,Ecuador,ECU,1994,1.19316,0,0.938307,0.042621,0.085983,0.126248,
501,Ecuador,ECU,1995,1.962192,0,1.69166,0.040247,0.101937,0.128348,
502,Ecuador,ECU,1996,2.040295,0,1.771756,0.042007,0.115758,0.110774,
503,Ecuador,ECU,1997,1.518743,0,1.272392,0.037594,0.108812,0.099945,
504,Ecuador,ECU,1998,1.82902,0,1.580365,0.037842,0.095784,0.115028,
505,Ecuador,ECU,1999,1.721264,0,1.488679,0.034833,0.083216,0.114536,
506,Ecuador,ECU,2000,1.628496,0,1.37203,0.037427,0.099506,0.119534,
507,Egypt,EGY,1990,1.314656,0.058727,0.910174,0.22748,0.118274,0,
508,Egypt,EGY,1991,1.318793,0.046008,0.884466,0.254294,0.134025,0,
509,Egypt,EGY,1992,1.332573,0.043182,0.885688,0.268681,0.135022,0,
510,Egypt,EGY,1993,1.503335,0.055633,1.022397,0.301562,0.123743,0,
511,Egypt,EGY,1994,1.346948,0.058831,0.845693,0.321118,0.121307,0,
512,Egypt,EGY,1995,1.478806,0.038201,0.905509,0.405361,0.129736,0,
513,Egypt,EGY,1996,1.427109,0.052307,0.818299,0.42259,0.133913,0,
514,Egypt,EGY,1997,1.604819,0.042552,1.050608,0.374104,0.137556,0,
515,Egypt,EGY,1998,1.774622,0.040791,1.206701,0.38414,0.142989,0,
516,Egypt,EGY,1999,1.78086,0.035851,1.137789,0.45238,0.154841,0,
517,Egypt,EGY,2000,1.966471,0.044047,1.195436,0.570509,0.156478,0,
518,El Salvador,SLV,1990,0.461149,0,0.409601,0,0.051549,0,
519,El Salvador,SLV,1991,0.577674,0,0.523997,0,0.053677,0,
520,El Salvador,SLV,1992,0.59738,0,0.56489,0,0.03249,0,
521,El Salvador,SLV,1993,0.706021,0.000651,0.639624,0,0.065747,0,
522,El Salvador,SLV,1994,0.792665,0.000644,0.727904,0,0.064118,0,
523,El Salvador,SLV,1995,0.869552,0.000637,0.802509,0,0.066406,0,
524,El Salvador,SLV,1996,0.761495,0.000632,0.690815,0,0.070047,0,
525,El Salvador,SLV,1997,0.926933,0.000627,0.851621,0,0.074685,0,
526,El Salvador,SLV,1998,0.97385,0.000623,0.895909,0,0.077319,0,
527,El Salvador,SLV,1999,0.943281,0.000619,0.868397,0,0.074266,0,
528,El Salvador,SLV,2000,0.951748,0.000615,0.875034,0,0.0761,0,
529,Equatorial Guinea,GNQ,1990,0.133795,0,0.133795,0,0,0,
530,Equatorial Guinea,GNQ,1991,0.136506,0,0.136506,0,0,0,
531,Equatorial Guinea,GNQ,1992,0.131553,0,0.131553,0,0,0,
532,Equatorial Guinea,GNQ,1993,0.133816,0,0.133816,0,0,0,
533,Equatorial Guinea,GNQ,1994,0.142491,0,0.142491,0,0,0,
534,Equatorial Guinea,GNQ,1995,0.150287,0,0.150287,0,0,0,
535,Equatorial Guinea,GNQ,1996,0.220127,0,0.220127,0,0,0,
536,Equatorial Guinea,GNQ,1997,0.502191,0,0.502191,0,0,0,
537,Equatorial Guinea,GNQ,1998,0.41892,0,0.359917,0.059003,0,0,
538,Equatorial Guinea,GNQ,1999,0.620895,0,0.447492,0.055936,0,0.117467,
539,Equatorial Guinea,GNQ,2000,0.898646,0,0.545607,0.085585,0,0.267454,
540,Eritrea,ERI,1990,0,,,,0,,
541,Eritrea,ERI,1991,0,,,,,,
542,Eritrea,ERI,1992,0,,,,,,
543,Eritrea,ERI,1993,0,,,,0,,
544,Eritrea,ERI,1994,0.364178,0,0.355188,0,0.00899,0,
545,Eritrea,ERI,1995,0.381411,0,0.371968,0,0.009443,0,
546,Eritrea,ERI,1996,0.396842,0,0.388397,0,0.008445,0,
547,Eritrea,ERI,1997,0.352801,0,0.342167,0,0.010635,0,
548,Eritrea,ERI,1998,0.25236,0,0.244503,0,0.007857,0,
549,Eritrea,ERI,1999,0.261175,0,0.253443,0,0.007733,0,
550,Eritrea,ERI,2000,0.252597,0,0.244993,0,0.007603,0,
551,Estonia,EST,1990,23.507242,15.556003,5.820313,1.732266,0.307535,0.000062,0.091062
552,Estonia,EST,1991,21.805084,14.391285,5.245872,1.763482,0.305924,0.000062,0.09846
553,Estonia,EST,1992,15.855102,11.553016,3.01062,1.043048,0.204734,0.000037,0.043646
554,Estonia,EST,1993,12.921694,9.032513,3.189949,0.534065,0.151631,0.000019,0.013517
555,Estonia,EST,1994,13.583918,9.566647,3.022084,0.758589,0.223656,0.000028,0.012915
556,Estonia,EST,1995,12.435796,8.890011,2.405145,0.887329,0.239472,0.000032,0.013807
557,Estonia,EST,1996,13.272954,9.373788,2.642511,0.991142,0.251951,0.000036,0.013526
558,Estonia,EST,1997,13.14435,9.279667,2.589424,0.979996,0.278629,0.000035,0.0166
559,Estonia,EST,1998,12.005971,8.149039,2.584739,0.945505,0.285948,0.000033,0.040707
560,Estonia,EST,1999,11.368171,7.780694,2.369518,0.92344,0.257245,0.000033,0.03724
561,Estonia,EST,2000,11.096455,7.766352,1.953687,1.076216,0.267539,0.000038,0.032623
562,Ethiopia,ETH,1990,0.062377,0,0.059462,0,0.002915,0,
563,Ethiopia,ETH,1991,0.059244,0,0.056863,0,0.00238,0,
564,Ethiopia,ETH,1992,0.056463,0,0.054102,0,0.002361,0,
565,Ethiopia,ETH,1993,0.055652,0,0.052993,0,0.002659,0,
566,Ethiopia,ETH,1994,0.039504,0,0.0361,0,0.003404,0,
567,Ethiopia,ETH,1995,0.0436,0,0.039269,0,0.004331,0,
568,Ethiopia,ETH,1996,0.047082,0,0.042352,0,0.00473,0,
569,Ethiopia,ETH,1997,0.048669,0,0.043681,0,0.004988,0,
570,Ethiopia,ETH,1998,0.049851,0,0.045034,0,0.004817,0,
571,Ethiopia,ETH,1999,0.047547,0,0.043578,0,0.00397,0,
572,Ethiopia,ETH,2000,0.05166,0,0.046352,0,0.005308,0,
573,Faeroe Islands,FRO,1990,14.816824,0,14.816824,0,0,0,
574,Faeroe Islands,FRO,1991,14.011023,0,14.011023,0,0,0,
575,Faeroe Islands,FRO,1992,14.096903,0,14.096903,0,0,0,
576,Faeroe Islands,FRO,1993,12.918574,0,12.918574,0,0,0,
577,Faeroe Islands,FRO,1994,13.035009,0,13.035009,0,0,0,
578,Faeroe Islands,FRO,1995,13.048373,0,13.048373,0,0,0,
579,Faeroe Islands,FRO,1996,13.614029,0,13.614029,0,0,0,
580,Faeroe Islands,FRO,1997,13.257759,0,13.257759,0,0,0,
581,Faeroe Islands,FRO,1998,13.883428,0,13.883428,0,0,0,
582,Faeroe Islands,FRO,1999,13.94173,0,13.94173,0,0,0,
583,Faeroe Islands,FRO,2000,15.086115,0,15.086115,0,0,0,
584,Micronesia (Federated States of),FSM,1990,0,,,,,,
585,Micronesia (Federated States of),FSM,1991,0,,,,,,
586,Micronesia (Federated States of),FSM,1992,1.317563,0,1.317563,0,0,0,
587,Micronesia (Federated States of),FSM,1993,1.347694,0,1.347694,0,0,0,
588,Micronesia (Federated States of),FSM,1994,1.41384,0,1.41384,0,0,0,
589,Micronesia (Federated States of),FSM,1995,1.627293,0,1.627293,0,0,0,
590,Micronesia (Federated States of),FSM,1996,1.653653,0,1.653653,0,0,0,
591,Micronesia (Federated States of),FSM,1997,1.747384,0,1.747384,0,0,0,
592,Micronesia (Federated States of),FSM,1998,1.808879,0,1.808879,0,0,0,
593,Micronesia (Federated States of),FSM,1999,1.708174,0,1.708174,0,0,0,
594,Micronesia (Federated States of),FSM,2000,1.607176,0,1.607176,0,0,0,
595,Fiji,FJI,1990,1.026639,0.079812,0.906106,0,0.040721,0,
596,Fiji,FJI,1991,0.834614,0.060691,0.732957,0,0.040967,0,
597,Fiji,FJI,1992,0.928133,0.065191,0.819542,0,0.0434,0,
598,Fiji,FJI,1993,0.923276,0.064998,0.817113,0,0.041165,0,
599,Fiji,FJI,1994,0.914357,0.065193,0.800946,0,0.048218,0,
600,Fiji,FJI,1995,0.929884,0.064748,0.818594,0,0.046542,0,
601,Fiji,FJI,1996,0.994864,0.073598,0.878582,0,0.042683,0,
602,Fiji,FJI,1997,0.949927,0.072864,0.828823,0,0.04824,0,
603,Fiji,FJI,1998,0.913205,0.063332,0.805218,0,0.044655,0,
604,Fiji,FJI,1999,0.918687,0.057846,0.814299,0,0.046542,0,
605,Fiji,FJI,2000,0.97879,0.053051,0.879757,0,0.045982,0,
606,Finland,FIN,1990,11.413581,4.438325,5.546538,1.03331,0.146229,0.022359,0.226821
607,Finland,FIN,1991,11.007253,4.265828,5.346837,1.073739,0.113462,0.020635,0.186753
608,Finland,FIN,1992,10.762348,4.100957,5.28628,1.105625,0.0939,0.021785,0.1538
609,Finland,FIN,1993,11.114615,4.618613,5.053541,1.149062,0.071315,0.030966,0.191119
610,Finland,FIN,1994,12.131825,5.422672,5.18953,1.237156,0.071454,0.013055,0.197957
611,Finland,FIN,1995,11.37748,4.827191,5.010074,1.274356,0.073989,0.014604,0.177265
612,Finland,FIN,1996,12.494943,5.806552,5.079485,1.324798,0.074427,0.012636,0.197045
613,Finland,FIN,1997,12.197834,5.54425,5.061415,1.293077,0.087547,0.020083,0.191461
614,Finland,FIN,1998,11.516631,4.602177,5.155877,1.473042,0.086901,0.012406,0.186228
615,Finland,FIN,1999,11.396186,4.459546,5.173208,1.465692,0.092662,0.010677,0.194402
616,Finland,FIN,2000,11.013837,4.247328,4.988264,1.490596,0.097532,0.011298,0.17882
617,France,FRA,1990,6.973989,1.422247,4.147231,1.047918,0.19135,0.076306,0.088935
618,France,FRA,1991,7.385745,1.515033,4.345612,1.179868,0.180905,0.077768,0.086559
619,France,FRA,1992,7.151238,1.367938,4.273037,1.193153,0.161931,0.077433,0.077746
620,France,FRA,1993,6.802012,1.103863,4.204411,1.193191,0.148182,0.07365,0.078716
621,France,FRA,1994,6.673221,1.078065,4.101127,1.182352,0.150736,0.077982,0.082959
622,France,FRA,1995,6.726916,1.09438,4.124969,1.19855,0.147766,0.075653,0.085598
623,France,FRA,1996,6.96548,1.131576,4.209741,1.318507,0.143872,0.078333,0.083451
624,France,FRA,1997,6.811022,1.057827,4.150875,1.3008,0.137703,0.077088,0.086728
625,France,FRA,1998,7.121762,1.225549,4.259977,1.32684,0.146858,0.075357,0.087181
626,France,FRA,1999,7.063711,1.135777,4.247116,1.385637,0.141025,0.069743,0.084413
627,France,FRA,2000,6.934727,1.117771,4.082349,1.43732,0.143058,0.071795,0.082435
628,French Guiana,GUF,1990,6.321482,0,6.321482,0,0,0,
629,French Guiana,GUF,1991,6.849649,0,6.849649,0,0,0,
630,French Guiana,GUF,1992,6.666437,0,6.666437,0,0,0,
631,French Guiana,GUF,1993,6.828883,0,6.828883,0,0,0,
632,French Guiana,GUF,1994,5.843095,0,5.843095,0,0,0,
633,French Guiana,GUF,1995,5.277113,0,5.277113,0,0,0,
634,French Guiana,GUF,1996,4.195675,0,4.195675,0,0,0,
635,French Guiana,GUF,1997,3.765775,0,3.765775,0,0,0,
636,French Guiana,GUF,1998,4.285933,0,4.285933,0,0,0,
637,French Guiana,GUF,1999,3.310758,0,3.310758,0,0,0,
638,French Guiana,GUF,2000,3.107248,0,3.107248,0,0,0,
639,Gabon,GAB,1990,4.562154,0,0.860997,0.208727,0.048443,3.443987,
640,Gabon,GAB,1991,4.476956,0,0.86703,0.206781,0.047484,3.35566,
641,Gabon,GAB,1992,4.739459,0,0.999485,0.190715,0.045763,3.503496,
642,Gabon,GAB,1993,4.669365,0,1.014539,0.192591,0.050632,3.411603,
643,Gabon,GAB,1994,4.000447,0,0.646621,0.17757,0.047012,3.129244,
644,Gabon,GAB,1995,4.105342,0,0.76805,0.228781,0.055921,3.05259,
645,Gabon,GAB,1996,4.131914,0,0.882085,0.210172,0.065406,2.974251,
646,Gabon,GAB,1997,4.047121,0,0.866461,0.21118,0.068853,2.900626,
647,Gabon,GAB,1998,4.096607,0,1.009242,0.190938,0.065701,2.830726,
648,Gabon,GAB,1999,3.859229,0,0.854075,0.186182,0.058743,2.760229,
649,Gabon,GAB,2000,3.667561,0,0.817462,0.184217,0.066698,2.599184,
650,Gambia,GMB,1990,0.190134,0,0.190134,0,0,0,
651,Gambia,GMB,1991,0.182602,0,0.182602,0,0,0,
652,Gambia,GMB,1992,0.175536,0,0.175536,0,0,0,
653,Gambia,GMB,1993,0.178761,0,0.178761,0,0,0,
654,Gambia,GMB,1994,0.173191,0,0.173191,0,0,0,
655,Gambia,GMB,1995,0.174033,0,0.174033,0,0,0,
656,Gambia,GMB,1996,0.171875,0,0.171875,0,0,0,
657,Gambia,GMB,1997,0.169707,0,0.169707,0,0,0,
658,Gambia,GMB,1998,0.178311,0,0.178311,0,0,0,
659,Gambia,GMB,1999,0.196778,0,0.196778,0,0,0,
660,Gambia,GMB,2000,0.19116,0,0.19116,0,0,0,
661,Georgia,GEO,1990,2.957882,0.196728,1.11632,1.571613,0.05112,0.0221,
662,Georgia,GEO,1991,2.982221,0.17783,1.13404,1.600808,0.048716,0.020828,
663,Georgia,GEO,1992,2.915816,0.184666,0.963203,1.729149,0.038797,0,
664,Georgia,GEO,1993,1.933823,0.124336,0.440894,1.344833,0.02376,0,
665,Georgia,GEO,1994,1.214076,0.067446,0.223597,0.914916,0.008116,0,
666,Georgia,GEO,1995,0.469544,0.032249,0.083248,0.34574,0.008307,0,
667,Georgia,GEO,1996,0.851414,0.03386,0.505589,0.304739,0.007226,0,
668,Georgia,GEO,1997,0.953929,0.006317,0.562231,0.377453,0.007929,0,
669,Georgia,GEO,1998,1.093123,0.017042,0.671928,0.386277,0.017876,0,
670,Georgia,GEO,1999,0.980994,0.014162,0.576479,0.35905,0.031303,0,
671,Georgia,GEO,2000,1.055148,0.013745,0.49739,0.511135,0.032878,0,
672,Germany,DEU,1990,13.254082,7.170625,4.163674,1.540877,0.192733,0.048387,0.137786
673,Germany,DEU,1991,12.704246,6.316363,4.413106,1.631061,0.172191,0.04535,0.126175
674,Germany,DEU,1992,12.03842,5.664539,4.413201,1.613161,0.180088,0.044134,0.123297
675,Germany,DEU,1993,11.86271,5.346548,4.480367,1.69165,0.180348,0.041172,0.122625
676,Germany,DEU,1994,11.615574,5.170451,4.327929,1.757646,0.189666,0.03981,0.130072
677,Germany,DEU,1995,11.570215,5.005467,4.318771,1.885826,0.191836,0.037716,0.130599
678,Germany,DEU,1996,11.792007,4.927708,4.428466,2.09064,0.182176,0.039516,0.123501
679,Germany,DEU,1997,11.430683,4.750702,4.327345,2.000244,0.18757,0.03977,0.125052
680,Germany,DEU,1998,11.319463,4.630449,4.307884,2.028752,0.190674,0.038855,0.122849
681,Germany,DEU,1999,10.978242,4.414906,4.177786,2.030995,0.193375,0.038164,0.123017
682,Germany,DEU,2000,11.027999,4.579589,4.060312,2.040834,0.187033,0.036686,0.123545
683,Ghana,GHA,1990,0.245412,0.000474,0.226999,0,0.017939,0,
684,Ghana,GHA,1991,0.26568,0.000463,0.245813,0,0.019404,0,
685,Ghana,GHA,1992,0.225455,0.000451,0.1992,0,0.025804,0,
686,Ghana,GHA,1993,0.258928,0.00044,0.22895,0,0.029538,0,
